CoC Number,CoC Name,CoC Category,year,Population,Overall Homeless,Overall Homeless - Non-Hispanic/Non-Latino,Overall Homeless - Hispanic/Latino,Overall Homeless - White,"Overall Homeless - Black, African American, or African",Overall Homeless - Asian or Asian American,"Overall Homeless - American Indian, Alaska Native, or Indigenous",Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Sheltered ES Homeless,Sheltered ES Homeless - Non-Hispanic/Non-Latino,Sheltered ES Homeless - Hispanic/Latino,Sheltered ES Homeless - White,"Sheltered ES Homeless - Black, African American, or African",Sheltered ES Homeless - Asian or Asian American,"Sheltered ES Homeless - American Indian, Alaska Native, or Indigenous",Sheltered ES Homeless - Native Hawaiian or Other Pacific Islander,Sheltered ES Homeless - Multiple Races,Sheltered TH Homeless,Sheltered TH Homeless - Non-Hispanic/Non-Latino,Sheltered TH Homeless - Hispanic/Latino,Sheltered TH Homeless - White,"Sheltered TH Homeless - Black, African American, or African",Sheltered TH Homeless - Asian or Asian American,"Sheltered TH Homeless - American Indian, Alaska Native, or Indigenous",Sheltered TH Homeless - Native Hawaiian or Other Pacific Islander,Sheltered TH Homeless - Multiple Races,Sheltered SH Homeless,Sheltered SH Homeless - Non-Hispanic/Non-Latino,Sheltered SH Homeless - Hispanic/Latino,Sheltered SH Homeless - White,"Sheltered SH Homeless - Black, African American, or African",Sheltered SH Homeless - Asian or Asian American,"Sheltered SH Homeless - American Indian, Alaska Native, or Indigenous",Sheltered SH Homeless - Native Hawaiian or Other Pacific Islander,Sheltered SH Homeless - Multiple Races,Sheltered Total Homeless,Sheltered Total Homeless - Non-Hispanic/Non-Latino,Sheltered Total Homeless - Hispanic/Latino,Sheltered Total Homeless - White,"Sheltered Total Homeless - Black, African American, or African",Sheltered Total Homeless - Asian or Asian American,"Sheltered Total Homeless - American Indian, Alaska Native, or Indigenous",Sheltered Total Homeless - Native Hawaiian or Other Pacific Islander,Sheltered Total Homeless - Multiple Races,Unsheltered Homeless,Unsheltered Homeless - Non-Hispanic/Non-Latino,Unsheltered Homeless - Hispanic/Latino,Unsheltered Homeless - White,"Unsheltered Homeless - Black, African American, or African",Unsheltered Homeless - Asian or Asian American,"Unsheltered Homeless - American Indian, Alaska Native, or Indigenous",Unsheltered Homeless - Native Hawaiian or Other Pacific Islander,Unsheltered Homeless - Multiple Races,Overall Chronically Homeless,Sheltered ES Chronically Homeless,Sheltered SH Chronically Homeless,Sheltered Total Chronically Homeless,Unsheltered Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals,Overall Chronically Homeless People in Families,Sheltered ES Chronically Homeless People in Families,Sheltered Total Chronically Homeless People in Families,Unsheltered Chronically Homeless People in Families,Overall Homeless Veterans,Overall Homeless Veterans - Non-Hispanic/Non-Latino,Overall Homeless Veterans - Hispanic/Latino,Overall Homeless Veterans - White,"Overall Homeless Veterans - Black, African American, or African",Overall Homeless Veterans - Asian or Asian American,"Overall Homeless Veterans - American Indian, Alaska Native, or Indigenous",Overall Homeless Veterans - Native Hawaiian or Other Pacific Islander,Overall Homeless Veterans - Multiple Races,Sheltered ES Homeless Veterans,Sheltered ES Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered ES Homeless Veterans - Hispanic/Latino,Sheltered ES Homeless Veterans - White,"Sheltered ES Homeless Veterans - Black, African American, or African",Sheltered ES Homeless Veterans - Asian or Asian American,"Sheltered ES Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered ES Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered ES Homeless Veterans - Multiple Races,Sheltered TH Homeless Veterans,Sheltered TH Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered TH Homeless Veterans - Hispanic/Latino,Sheltered TH Homeless Veterans - White,"Sheltered TH Homeless Veterans - Black, African American, or African",Sheltered TH Homeless Veterans - Asian or Asian American,"Sheltered TH Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered TH Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered TH Homeless Veterans - Multiple Races,Sheltered SH Homeless Veterans,Sheltered SH Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered SH Homeless Veterans - Hispanic/Latino,Sheltered SH Homeless Veterans - White,"Sheltered SH Homeless Veterans - Black, African American, or African",Sheltered SH Homeless Veterans - Asian or Asian American,"Sheltered SH Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered SH Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered SH Homeless Veterans - Multiple Races,Sheltered Total Homeless Veterans,Sheltered Total Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered Total Homeless Veterans - Hispanic/Latino,Sheltered Total Homeless Veterans - White,"Sheltered Total Homeless Veterans - Black, African American, or African",Sheltered Total Homeless Veterans - Asian or Asian American,"Sheltered Total Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered Total Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered Total Homeless Veterans - Multiple Races,Unsheltered Homeless Veterans,Unsheltered Homeless Veterans - Non-Hispanic/Non-Latino,Unsheltered Homeless Veterans - Hispanic/Latino,Unsheltered Homeless Veterans - White,"Unsheltered Homeless Veterans - Black, African American, or African",Unsheltered Homeless Veterans - Asian or Asian American,"Unsheltered Homeless Veterans - American Indian, Alaska Native, or Indigenous",Unsheltered Homeless Veterans - Native Hawaiian or Other Pacific Islander,Unsheltered Homeless Veterans - Multiple Races,"Total Year-Round Beds (ES, TH, SH)","Total Non-DV Year-Round Beds (ES, TH, SH)","Total HMIS Year-Round Beds (ES, TH, SH)","HMIS Participation Rate for Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Dedicated Veteran Beds (ES, TH, SH)",Total Year-Round Beds (ES).1,Total Non-DV Year-Round Beds (ES),Total HMIS Year-Round Beds (ES),HMIS Participation Rate for Year-Round Beds (ES),Total Seasonal Beds (ES),Total Overflow Beds (ES),Dedicated Veteran Beds (ES),Total Year-Round Beds (TH).1,Total Non-DV Year-Round Beds (TH),Total HMIS Year-Round Beds (TH),HMIS Participation Rate for Year-Round Beds (TH),Dedicated Veteran Beds (TH),Total Year-Round Beds (SH).1,Total Non-DV Year-Round Beds (SH),Total HMIS Year-Round Beds (SH),HMIS Participation Rate for Year-Round Beds (SH),Dedicated Veteran Beds (SH),Total Year-Round Beds (RRH),Total Non-DV Year-Round Beds (RRH),Total HMIS Year-Round Beds (RRH),HMIS Participation Rate for Year-Round Beds (RRH),Dedicated Veteran Beds (RRH),Total Year-Round Beds (PSH),Total Non-DV Year-Round Beds (PSH),Total HMIS Year-Round Beds (PSH),HMIS Participation Rate for Year-Round Beds (PSH),Dedicated Veteran Beds (PSH),Dedicated Chronically Homeless Beds (PSH),Total Year-Round Beds (OPH),Total Non-DV Year-Round Beds (OPH),Total HMIS Year-Round Beds (OPH),HMIS Participation Rate for Year-Round Beds (OPH),Dedicated Veteran Beds (OPH)
CA-500,San Jose/Santa Clara City & County CoC,Major City CoC,2011,"1,786,000",7067,,,,,,,,,962,,,,,,,,,926,,,,,,,,,10,,,,,,,,,1898,,,,,,,,,5169,,,,,,,,,2520,,,225,,2520,225,0,225,2295,,,,,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,515,,,,,,,,,1843,1667,1603,0.962,661,1172,10,,661,600,588,0.98,471,4,,1172,1057,1005,0.951,,10,10,10,1,,,,,,,2493,2493,1090,0.437,,1526,,,,,
CA-501,San Francisco CoC,Major City CoC,2011,"805,519",5669,,,,,,,,,1677,,,,,,,,,595,,,,,,,,,26,,,,,,,,,2298,,,,,,,,,3371,,,,,,,,,1738,,,628,,1738,611,17,628,1110,,,,,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,,,,,,,,,430,,,,,,,,,2713,2580,2248,0.871,1851,837,25,,1851,1774,1517,0.855,130,0,,837,781,706,0.904,,25,25,25,1,,,,,,,6998,6998,6441,0.92,,3823,,,,,
CA-502,"Oakland, Berkeley/Alameda County CoC",Major City CoC,2011,"112,938",4178,,,,,,,,,852,,,,,,,,,1114,,,,,,,,,0,,,,,,,,,1966,,,,,,,,,2212,,,,,,,,,1116,,,174,,1116,174,0,174,942,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,345,,,,,,,,,2214,1961,1515,0.773,890,1324,0,,890,682,465,0.682,190,22,,1324,1279,1050,0.821,,0,0,0,0,,,,,,,2189,2159,1686,0.781,,444,,,,,
CA-503,Sacramento City & County CoC,Major City CoC,2011,"1,421,000",2376,,,,,,,,,584,,,,,,,,,837,,,,,,,,,0,,,,,,,,,1421,,,,,,,,,955,,,,,,,,,353,,,111,,353,111,0,111,242,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,181,,,,,,,,,1551,1503,1263,0.84,627,924,0,,627,579,441,0.762,105,23,,924,924,822,0.89,,0,0,0,0,,,,,,,1950,1950,1687,0.865,,343,,,,,
CA-514,Fresno City & County/Madera County CoC,Major City CoC,2011,"1,083,017",5135,,,,,,,,,773,,,,,,,,,516,,,,,,,,,24,,,,,,,,,1313,,,,,,,,,3822,,,,,,,,,654,,,40,,654,23,17,40,614,,,,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,542,,,,,,,,,1686,1517,573,0.378,982,680,24,,982,862,20,0.023,20,0,,680,631,529,0.838,,24,24,24,1,,,,,,,457,457,333,0.729,,246,,,,,
CA-600,Los Angeles City & County CoC,Major City CoC,2011,"9,822,000",34622,,,,,,,,,9855,,,,,,,,,6982,,,,,,,,,45,,,,,,,,,16882,,,,,,,,,17740,,,,,,,,,7668,,,2357,,7668,2357,0,2357,5311,,,,,6281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243,,,,,,,,,3038,,,,,,,,,13469,11930,6453,0.541,5071,8353,45,,5071,4496,2187,0.486,1356,4676,,8353,7389,4221,0.571,,45,45,45,1,,,,,,,17115,17068,2806,0.164,,1611,,,,,
CA-601,San Diego City and County CoC,Major City CoC,2011,"3,103,000",9436,,,,,,,,,936,,,,,,,,,2990,,,,,,,,,54,,,,,,,,,3980,,,,,,,,,5456,,,,,,,,,2278,,,166,,2278,131,35,166,2112,,,,,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,,,,,,,,,893,,,,,,,,,3982,3452,3330,0.965,389,3534,59,,389,242,225,0.93,613,136,,3534,3151,3048,0.967,,59,59,57,0.966,,,,,,,1644,1644,1129,0.687,,433,,,,,
CA-604,Bakersfield/Kern County CoC,Major City CoC,2011,"841,362",1439,,,,,,,,,372,,,,,,,,,234,,,,,,,,,0,,,,,,,,,606,,,,,,,,,833,,,,,,,,,372,,,40,,372,40,0,40,332,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,94,,,,,,,,,716,624,483,0.774,456,260,0,,456,364,356,0.978,0,98,,260,260,127,0.488,,0,0,0,0,,,,,,,666,666,650,0.976,,120,,,,,
CA-606,Long Beach CoC,Major City CoC,2011,"462,311",3164,,,,,,,,,379,,,,,,,,,561,,,,,,,,,21,,,,,,,,,961,,,,,,,,,2203,,,,,,,,,1074,,,112,,1074,91,21,112,962,,,,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,309,,,,,,,,,1031,861,569,0.661,347,659,25,,347,285,103,0.361,130,0,,659,551,441,0.8,,25,25,25,1,,,,,,,747,747,286,0.383,,196,,,,,
CO-503,Metropolitan Denver CoC,Major City CoC,2011,"2,385,000",4809,,,,,,,,,1911,,,,,,,,,2341,,,,,,,,,25,,,,,,,,,4277,,,,,,,,,532,,,,,,,,,393,,,261,,393,236,25,261,132,,,,,1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,,,,,,,,,134,,,,,,,,,4394,4052,3624,0.894,1602,2767,25,,1602,1287,1094,0.85,270,440,,2767,2740,2505,0.914,,25,25,25,1,,,,,,,2241,2241,2116,0.944,,726,,,,,
CO-504,Colorado Springs/El Paso County CoC,Major City CoC,2011,"627,088",1024,,,,,,,,,437,,,,,,,,,417,,,,,,,,,0,,,,,,,,,854,,,,,,,,,170,,,,,,,,,166,,,84,,166,84,0,84,82,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,64,,,,,,,,,826,794,688,0.866,355,471,0,,355,323,313,0.969,0,127,,471,471,375,0.796,,0,0,0,0,,,,,,,237,237,160,0.675,,143,,,,,
DC-500,District of Columbia CoC,Major City CoC,2011,"605,282",6546,,,,,,,,,3641,,,,,,,,,2600,,,,,,,,,0,,,,,,,,,6241,,,,,,,,,305,,,,,,,,,2093,,,1818,,2093,1818,0,1818,275,,,,,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,25,,,,,,,,,6479,6373,5491,0.862,3427,3052,0,,3427,3341,3177,0.951,673,0,,3052,3032,2314,0.763,,0,0,0,0,,,,,,,5566,5531,3266,0.59,,3882,,,,,
FL-510,"Jacksonville-Duval, Clay Counties CoC",Major City CoC,2011,"1,057,106",3025,,,,,,,,,820,,,,,,,,,773,,,,,,,,,0,,,,,,,,,1593,,,,,,,,,1432,,,,,,,,,1104,,,756,,1104,756,0,756,348,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,159,,,,,,,,,1747,1606,1456,0.907,827,920,0,,827,686,672,0.98,110,93,,920,920,784,0.852,,0,0,0,0,,,,,,,916,916,699,0.763,,289,,,,,
FL-600,Miami-Dade County CoC,Major City CoC,2011,"2,507,000",3817,,,,,,,,,1344,,,,,,,,,1668,,,,,,,,,16,,,,,,,,,3028,,,,,,,,,789,,,,,,,,,513,,,284,,513,268,16,284,229,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,90,,,,,,,,,3406,2906,2195,0.755,1429,1949,28,,1429,1300,1017,0.782,0,156,,1949,1578,1150,0.729,,28,28,28,1,,,,,,,2851,2851,2628,0.922,,703,,,,,
GA-500,Atlanta CoC,Major City CoC,2011,"429,414",6805,,,,,,,,,2427,,,,,,,,,2000,,,,,,,,,0,,,,,,,,,4427,,,,,,,,,2378,,,,,,,,,2093,,,1477,,2093,1477,0,1477,616,,,,,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,,,,,,,,,434,,,,,,,,,5890,5786,3600,0.622,2496,3394,0,,2496,2441,1421,0.582,50,165,,3394,3345,2179,0.651,,0,0,0,0,,,,,,,2587,2587,1558,0.602,,2209,,,,,
IL-510,Chicago CoC,Major City CoC,2011,"2,697,000",6635,,,,,,,,,2022,,,,,,,,,2851,,,,,,,,,40,,,,,,,,,4913,,,,,,,,,1722,,,,,,,,,1149,,,432,,1149,393,39,432,717,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,250,,,,,,,,,6023,5799,3950,0.681,2506,3476,41,,2506,2452,1164,0.475,39,500,,3476,3306,2745,0.83,,41,41,41,1,,,,,,,7828,7828,6441,0.823,,1613,,,,,
IN-503,Indianapolis CoC,Major City CoC,2011,"821,576",1587,,,,,,,,,706,,,,,,,,,746,,,,,,,,,21,,,,,,,,,1473,,,,,,,,,114,,,,,,,,,168,,,120,,168,120,0,120,48,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,18,,,,,,,,,1894,1651,682,0.413,916,953,25,,916,792,396,0.5,174,102,,953,834,261,0.313,,25,25,25,1,,,,,,,1081,1081,678,0.627,,239,,,,,
KS-502,Wichita/Sedgwick County CoC,Major City CoC,2011,"499,138",634,,,,,,,,,419,,,,,,,,,93,,,,,,,,,14,,,,,,,,,526,,,,,,,,,108,,,,,,,,,128,,,85,,128,78,7,85,43,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,21,,,,,,,,,550,452,252,0.558,385,145,20,,385,318,118,0.371,100,0,,145,114,114,1,,20,20,20,1,,,,,,,477,477,346,0.725,,187,,,,,
KY-501,Louisville-Jefferson County CoC,Major City CoC,2011,"742,096",1628,,,,,,,,,886,,,,,,,,,640,,,,,,,,,10,,,,,,,,,1536,,,,,,,,,92,,,,,,,,,258,,,198,,258,195,3,198,60,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,11,,,,,,,,,1390,1262,1115,0.884,685,695,10,,685,602,475,0.789,0,223,,695,650,630,0.969,,10,10,10,1,,,,,,,1396,1396,1151,0.824,,127,,,,,
MA-500,Boston CoC,Major City CoC,2011,"621,053",5476,,,,,,,,,3898,,,,,,,,,1390,,,,,,,,,6,,,,,,,,,5294,,,,,,,,,182,,,,,,,,,501,,,417,,501,417,0,417,84,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,22,,,,,,,,,5506,5320,4843,0.91,3937,1563,6,,3937,3851,3578,0.929,90,80,,1563,1463,1259,0.861,,6,6,6,1,,,,,,,4675,4645,3076,0.662,,2026,,,,,
MD-501,Baltimore CoC,Major City CoC,2011,"620,942",4094,,,,,,,,,1095,,,,,,,,,1204,,,,,,,,,0,,,,,,,,,2299,,,,,,,,,1795,,,,,,,,,519,,,211,,519,211,0,211,308,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,,,,,,,,26,,,,,,,,,2346,2346,1771,0.755,937,1370,39,,937,937,705,0.752,177,57,,1370,1370,1027,0.75,,39,39,39,1,,,,,,,2020,2020,1794,0.888,,373,,,,,
MI-501,Detroit CoC,Major City CoC,2011,"711,198",3138,,,,,,,,,1646,,,,,,,,,1119,,,,,,,,,20,,,,,,,,,2785,,,,,,,,,353,,,,,,,,,649,,,542,,649,522,20,542,107,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,33,,,,,,,,,2967,2832,2401,0.848,1625,1321,21,,1625,1558,1333,0.856,54,110,,1321,1253,1047,0.836,,21,21,21,1,,,,,,,4473,4473,1521,0.34,,134,,,,,
MN-500,Minneapolis/Hennepin County CoC,Major City CoC,2011,"1,154,000",3100,,,,,,,,,1981,,,,,,,,,950,,,,,,,,,0,,,,,,,,,2931,,,,,,,,,169,,,,,,,,,566,,,531,,566,531,0,531,35,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,8,,,,,,,,,3188,2999,2051,0.684,2068,1120,0,,2068,1918,1297,0.676,0,615,,1120,1081,754,0.698,,0,0,0,0,,,,,,,4100,4064,2538,0.625,,941,,,,,
NC-505,Charlotte/Mecklenberg CoC,Major City CoC,2011,"923,292",2847,,,,,,,,,1248,,,,,,,,,1284,,,,,,,,,0,,,,,,,,,2532,,,,,,,,,315,,,,,,,,,298,,,230,,298,230,0,230,68,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,6,,,,,,,,,2326,2215,1408,0.636,1140,1186,0,,1140,1029,895,0.87,134,90,,1186,1186,513,0.433,,0,0,0,0,,,,,,,792,792,679,0.857,,169,,,,,
NC-507,Raleigh/Wake County CoC,Major City CoC,2011,"906,875",1150,,,,,,,,,633,,,,,,,,,365,,,,,,,,,0,,,,,,,,,998,,,,,,,,,152,,,,,,,,,149,,,91,,149,91,0,91,58,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,10,,,,,,,,,960,921,824,0.895,562,398,0,,562,523,517,0.989,0,0,,398,398,307,0.771,,0,0,0,0,,,,,,,933,933,696,0.746,,86,,,,,
NE-501,"Omaha, Council Bluffs CoC",Major City CoC,2011,"522,039",1580,,,,,,,,,1055,,,,,,,,,489,,,,,,,,,0,,,,,,,,,1544,,,,,,,,,36,,,,,,,,,258,,,251,,258,251,0,251,7,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,15,,,,,,,,,1568,1464,1361,0.93,867,701,0,,867,810,787,0.972,0,341,,701,654,574,0.878,,0,0,0,0,,,,,,,409,409,203,0.496,,43,,,,,
NM-500,Albuquerque CoC,Major City CoC,2011,"546,747",1639,,,,,,,,,658,,,,,,,,,594,,,,,,,,,0,,,,,,,,,1252,,,,,,,,,387,,,,,,,,,436,,,287,,436,287,0,287,149,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,71,,,,,,,,,898,695,396,0.57,367,531,0,,367,282,129,0.457,335,15,,531,413,267,0.646,,0,0,0,0,,,,,,,943,943,504,0.534,,238,,,,,
NV-500,Las Vegas/Clark County CoC,Major City CoC,2011,"1,953,000",8003,,,,,,,,,975,,,,,,,,,2762,,,,,,,,,25,,,,,,,,,3762,,,,,,,,,4241,,,,,,,,,1186,,,113,,1186,110,3,113,1073,,,,,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,,,518,,,,,,,,,3778,3613,2000,0.554,852,2901,25,,852,712,584,0.82,185,50,,2901,2876,1391,0.484,,25,25,25,1,,,,,,,1729,1729,755,0.437,,379,,,,,
NY-600,New York City CoC,Major City CoC,2011,"8,019,000",51123,,,,,,,,,41963,,,,,,,,,6409,,,,,,,,,103,,,,,,,,,48475,,,,,,,,,2648,,,,,,,,,2521,,,826,,2521,723,103,826,1695,,,,,4677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4227,,,,,,,,,450,,,,,,,,,52692,49237,45327,0.921,45767,6819,106,,45767,43539,41661,0.957,0,182,,6819,5592,3560,0.637,,106,106,106,1,,,,,,,27449,27127,13004,0.479,,7593,,,,,
OH-503,Columbus/Franklin County CoC,Major City CoC,2011,"1,166,000",1418,,,,,,,,,1081,,,,,,,,,193,,,,,,,,,0,,,,,,,,,1274,,,,,,,,,144,,,,,,,,,303,,,173,,303,173,0,173,130,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,29,,,,,,,,,942,908,878,0.967,766,176,0,,766,732,716,0.978,140,70,,176,176,162,0.92,,0,0,0,0,,,,,,,1856,1856,1704,0.918,,520,,,,,
OK-501,Tulsa City & County CoC,Major City CoC,2011,"605,024",879,,,,,,,,,578,,,,,,,,,201,,,,,,,,,50,,,,,,,,,829,,,,,,,,,50,,,,,,,,,91,,,84,,91,65,19,84,7,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,5,,,,,,,,,820,705,675,0.957,517,253,50,,517,431,431,1,0,153,,253,224,194,0.866,,50,50,50,1,,,,,,,216,216,153,0.708,,117,,,,,
OK-502,Oklahoma City CoC,Major City CoC,2011,"582,560",1348,,,,,,,,,761,,,,,,,,,258,,,,,,,,,0,,,,,,,,,1019,,,,,,,,,329,,,,,,,,,216,,,71,,216,71,0,71,145,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,33,,,,,,,,,1042,945,679,0.719,781,261,0,,781,726,538,0.741,0,40,,261,219,141,0.644,,0,0,0,0,,,,,,,448,433,287,0.663,,154,,,,,
OR-501,"Portland, Gresham/Multnomah County CoC",Major City CoC,2011,"1,322,796",4497,,,,,,,,,904,,,,,,,,,1879,,,,,,,,,0,,,,,,,,,2783,,,,,,,,,1714,,,,,,,,,911,,,138,,911,138,0,138,773,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,218,,,,,,,,,2629,2313,1914,0.827,606,2023,0,,606,507,297,0.586,205,75,,2023,1806,1617,0.895,,0,0,0,0,,,,,,,2870,2870,1995,0.695,,595,,,,,
PA-500,Philadelphia CoC,Major City CoC,2011,"1,528,000",6180,,,,,,,,,3637,,,,,,,,,1971,,,,,,,,,66,,,,,,,,,5674,,,,,,,,,506,,,,,,,,,649,,,257,,649,191,66,257,392,,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,67,,,,,,,,,6103,5918,4865,0.822,3727,2306,70,,3727,3627,2820,0.778,348,37,,2306,2221,1975,0.889,,70,70,70,1,,,,,,,4732,4732,4195,0.887,,646,,,,,
TN-501,Memphis/Shelby County CoC,Major City CoC,2011,"927,644",1942,,,,,,,,,568,,,,,,,,,1190,,,,,,,,,0,,,,,,,,,1758,,,,,,,,,184,,,,,,,,,111,,,31,,111,31,0,31,80,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,24,,,,,,,,,1865,1769,1367,0.773,466,1399,0,,466,440,353,0.802,0,200,,1399,1329,1014,0.763,,0,0,0,0,,,,,,,546,546,325,0.595,,181,,,,,
TN-504,Nashville-Davidson County CoC,Major City CoC,2011,"627,794",1938,,,,,,,,,870,,,,,,,,,693,,,,,,,,,12,,,,,,,,,1575,,,,,,,,,363,,,,,,,,,835,,,475,,835,465,10,475,360,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,,,,,,,,108,,,,,,,,,1606,1485,486,0.327,725,865,16,,725,662,93,0.14,240,0,,865,807,377,0.467,,16,16,16,1,,,,,,,1071,1071,764,0.713,,125,,,,,
TX-500,San Antonio/Bexar County CoC,Major City CoC,2011,"1,723,000",3222,,,,,,,,,1230,,,,,,,,,779,,,,,,,,,37,,,,,,,,,2046,,,,,,,,,1176,,,,,,,,,461,,,223,,461,223,0,223,238,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,,,99,,,,,,,,,2346,2101,1856,0.883,1332,970,44,,1332,1152,1094,0.95,35,12,,970,905,718,0.793,,44,44,44,1,,,,,,,876,876,476,0.543,,44,,,,,
TX-503,Austin/Travis County CoC,Major City CoC,2011,"1,030,000",2362,,,,,,,,,778,,,,,,,,,564,,,,,,,,,16,,,,,,,,,1358,,,,,,,,,1004,,,,,,,,,785,,,319,,785,319,0,319,466,,,,,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,222,,,,,,,,,1214,1000,897,0.897,607,591,16,,607,521,521,1,15,164,,591,463,360,0.778,,16,16,16,1,,,,,,,871,871,647,0.743,,232,,,,,
TX-600,"Dallas City & County, Irving CoC",Major City CoC,2011,"2,374,000",3540,,,,,,,,,1567,,,,,,,,,1692,,,,,,,,,38,,,,,,,,,3297,,,,,,,,,243,,,,,,,,,760,,,608,,760,570,38,608,152,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,34,,,,,,,,,4675,4138,1359,0.328,2169,2461,45,,2169,1873,110,0.059,0,95,,2461,2220,1204,0.542,,45,45,45,1,,,,,,,1640,1640,1061,0.647,,711,,,,,
TX-601,"Fort Worth, Arlington/Tarrant County CoC",Major City CoC,2011,"1,809,034",2169,,,,,,,,,1160,,,,,,,,,853,,,,,,,,,20,,,,,,,,,2033,,,,,,,,,136,,,,,,,,,306,,,268,,306,248,20,268,38,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,28,,,,,,,,,2264,1917,1917,1,1344,900,20,,1344,1170,1170,1,33,46,,900,727,727,1,,20,20,20,1,,,,,,,1512,1512,1512,1,,700,,,,,
